Species_1,Species_2,Distance,Dist *100
338826805,47531122,0.893871,89.3871
550455635,47531122,0.888889,88.8889
422933778,47531122,0.884477,88.4477
56698740,47531122,0.903226,90.3226
33235706,47531122,0.877358,87.7358
23334622,47531122,0.89243,89.243
23334619,47531122,0.899648,89.9648
401715658,47531122,0.897368,89.7368
389617268,47531122,0.888073,88.8073
378941792,47531122,0.896811,89.6811
817524604,47531122,0.896373,89.6373
6136266,47531122,0.884404,88.4404
6136265,47531122,0.880734,88.0734
726965494,47531122,0.810811,81.0811
726965490,47531122,0.810811,81.0811
726965486,47531122,0.810811,81.0811
726965482,47531122,0.809309,80.9309
726965478,47531122,0.810811,81.0811
753220758,47531122,0.234177,23.4177
208429852,47531122,0.236709,23.6709
34447098,47531122,0.880515,88.0515
23334612,47531122,0.888594,88.8594
698029512,47531122,0.881333,88.1333
672432742,47531122,0.810811,81.0811
672351302,47531122,0.809309,80.9309
302317864,47531122,0.892734,89.2734
283139266,47531122,0.812312,81.2312
229342012,47531122,0.235443,23.5443
212671461,47531122,0.880416,88.0416
182636909,47531122,0.894464,89.4464
166064279,47531122,0.892734,89.2734
164520995,47531122,0.889273,88.9273
92090662,47531122,0.891003,89.1003
22252953,47531122,0.806306,80.6306
601447521,47531122,0.897606,89.7606
557307522,47531122,0.889493,88.9493
544446249,47531122,0.812312,81.2312
514054828,47531122,0.887153,88.7153
514054822,47531122,0.888889,88.8889
514054816,47531122,0.887153,88.7153
514054798,47531122,0.887153,88.7153
514252782,47531122,0.822917,82.2917
482679745,47531122,0.804805,80.4805
416948801,47531122,0.815315,81.5315
402914238,47531122,0.813814,81.3814
322688187,47531122,0.229114,22.9114
294441962,47531122,0.810811,81.0811
41057570,47531122,0.878899,87.8899
400354852,47531122,0.880478,88.0478
359427494,47531122,0.807808,80.7808
353078721,47531122,0.880623,88.0623
38260414,47531122,0.810811,81.0811
38260410,47531122,0.810811,81.0811
38112399,47531122,0.812312,81.2312
38112395,47531122,0.803303,80.3303
156766565,47531122,0.229114,22.9114
156766545,47531122,0.23038,23.038
156766537,47531122,0.240506,24.0506
156766533,47531122,0.23038,23.038
156766529,47531122,0.23038,23.038
156766505,47531122,0.227848,22.7848
149287217,47531122,0.812312,81.2312
21063917,47531122,0.225316,22.5316
21038821,47531122,0.810811,81.0811
241897474,47531122,0.23038,23.038
32265024,47531122,0.024051,2.4051
18025358,47531122,0.88992,88.992
47531122,47531122,0,0
204324151,47531122,0.876056,87.6056
195764992,47531122,0.870423,87.0423
KM052275,47531122,0.893805,89.3805
AY148187,47531122,0.889685,88.9685
M37899,47531122,0.227848,22.7848
KF214742,47531122,0.812312,81.2312
GQ411199,47531122,0.809309,80.9309
62857328,204324151,0.835069,83.5069
9633607,204324151,0.715613,71.5613
6136264,204324151,0.874648,87.4648
138873,204324151,0.880282,88.0282
237642071,204324151,0.755474,75.5474
71658847,204324151,0.875648,87.5648
18999349,204324151,0.88169,88.169
338826805,204324151,0.834081,83.4081
550455635,204324151,0.820202,82.0202
422933778,204324151,0.759928,75.9928
56698740,204324151,0.819718,81.9718
33235706,204324151,0.764151,76.4151
23334622,204324151,0.843662,84.3662
23334619,204324151,0.786972,78.6972
401715658,204324151,0.835211,83.5211
389617268,204324151,0.757798,75.7798
378941792,204324151,0.774859,77.4859
817524604,204324151,0.721934,72.1934
6136266,204324151,0.755963,75.5963
6136265,204324151,0.763303,76.3303
726965494,204324151,0.878378,87.8378
726965490,204324151,0.87988,87.988
726965486,204324151,0.908408,90.8408
726965482,204324151,0.903904,90.3904
726965478,204324151,0.900901,90.0901
753220758,204324151,0.877465,87.7465
208429852,204324151,0.880282,88.0282
34447098,204324151,0.757353,75.7353
23334612,204324151,0.829577,82.9577
698029512,204324151,0.828169,82.8169
672432742,204324151,0.906907,90.6907
672351302,204324151,0.908408,90.8408
302317864,204324151,0.870242,87.0242
283139266,204324151,0.887387,88.7387
229342012,204324151,0.880282,88.0282
212671461,204324151,0.875217,87.5217
182636909,204324151,0.873702,87.3702
166064279,204324151,0.873702,87.3702
164520995,204324151,0.870242,87.0242
92090662,204324151,0.877163,87.7163
22252953,204324151,0.885886,88.5886
601447521,204324151,0.829577,82.9577
557307522,204324151,0.791667,79.1667
544446249,204324151,0.90991,90.991
514054828,204324151,0.833333,83.3333
514054822,204324151,0.833333,83.3333
514054816,204324151,0.833333,83.3333
514054798,204324151,0.833333,83.3333
514252782,204324151,0.885915,88.5915
482679745,204324151,0.887387,88.7387
416948801,204324151,0.906907,90.6907
402914238,204324151,0.90991,90.991
322688187,204324151,0.880282,88.0282
294441962,204324151,0.906907,90.6907
41057570,204324151,0.752294,75.2294
400354852,204324151,0.839437,83.9437
359427494,204324151,0.87988,87.988
353078721,204324151,0.868512,86.8512
38260414,204324151,0.899399,89.9399
38260410,204324151,0.884384,88.4384
38112399,204324151,0.906907,90.6907
38112395,204324151,0.885886,88.5886
156766565,204324151,0.901408,90.1408
156766545,204324151,0.902817,90.2817
156766537,204324151,0.9,90
156766533,204324151,0.9,90
156766529,204324151,0.901408,90.1408
156766505,204324151,0.901408,90.1408
149287217,204324151,0.908408,90.8408
21063917,204324151,0.878873,87.8873
21038821,204324151,0.885886,88.5886
241897474,204324151,0.901408,90.1408
32265024,204324151,0.876056,87.6056
18025358,204324151,0.829577,82.9577
47531122,204324151,0.876056,87.6056
204324151,204324151,0,0
195764992,204324151,0.032394,3.2394
KM052275,204324151,0.722124,72.2124
AY148187,204324151,0.710602,71.0602
M37899,204324151,0.880282,88.0282
KF214742,204324151,0.90991,90.991
GQ411199,204324151,0.882883,88.2883
62857328,195764992,0.838542,83.8542
9633607,195764992,0.715613,71.5613
6136264,195764992,0.873239,87.3239
138873,195764992,0.878873,87.8873
237642071,195764992,0.759124,75.9124
71658847,195764992,0.879102,87.9102
18999349,195764992,0.878873,87.8873
338826805,195764992,0.832586,83.2586
550455635,195764992,0.822222,82.2222
422933778,195764992,0.756318,75.6318
56698740,195764992,0.830986,83.0986
33235706,195764992,0.762264,76.2264
23334622,195764992,0.839437,83.9437
23334619,195764992,0.785211,78.5211
401715658,195764992,0.846479,84.6479
389617268,195764992,0.759633,75.9633
378941792,195764992,0.774859,77.4859
817524604,195764992,0.720207,72.0207
6136266,195764992,0.754128,75.4128
6136265,195764992,0.766972,76.6972
726965494,195764992,0.906907,90.6907
726965490,195764992,0.902402,90.2402
726965486,195764992,0.884384,88.4384
726965482,195764992,0.884384,88.4384
726965478,195764992,0.882883,88.2883
753220758,195764992,0.876056,87.6056
208429852,195764992,0.88169,88.169
34447098,195764992,0.753676,75.3676
23334612,195764992,0.829577,82.9577
698029512,195764992,0.823944,82.3944
672432742,195764992,0.905405,90.5405
672351302,195764992,0.902402,90.2402
302317864,195764992,0.868512,86.8512
283139266,195764992,0.881381,88.1381
229342012,195764992,0.880282,88.0282
212671461,195764992,0.885615,88.5615
182636909,195764992,0.885813,88.5813
166064279,195764992,0.885813,88.5813
164520995,195764992,0.880623,88.0623
92090662,195764992,0.887543,88.7543
22252953,195764992,0.905405,90.5405
601447521,195764992,0.826761,82.6761
557307522,195764992,0.791667,79.1667
544446249,195764992,0.882883,88.2883
514054828,195764992,0.838542,83.8542
514054822,195764992,0.838542,83.8542
514054816,195764992,0.838542,83.8542
514054798,195764992,0.838542,83.8542
514252782,195764992,0.88169,88.169
482679745,195764992,0.902402,90.2402
416948801,195764992,0.899399,89.9399
402914238,195764992,0.905405,90.5405
322688187,195764992,0.880282,88.0282
294441962,195764992,0.882883,88.2883
41057570,195764992,0.748624,74.8624
400354852,195764992,0.842254,84.2254
359427494,195764992,0.884384,88.4384
353078721,195764992,0.866782,86.6782
38260414,195764992,0.902402,90.2402
38260410,195764992,0.881381,88.1381
38112399,195764992,0.902402,90.2402
38112395,195764992,0.905405,90.5405
156766565,195764992,0.902817,90.2817
156766545,195764992,0.904225,90.4225
156766537,195764992,0.880282,88.0282
156766533,195764992,0.901408,90.1408
156766529,195764992,0.902817,90.2817
156766505,195764992,0.902817,90.2817
149287217,195764992,0.906907,90.6907
21063917,195764992,0.88169,88.169
21038821,195764992,0.902402,90.2402
241897474,195764992,0.880282,88.0282
32265024,195764992,0.877465,87.7465
18025358,195764992,0.829577,82.9577
47531122,195764992,0.870423,87.0423
204324151,195764992,0.032394,3.2394
195764992,195764992,0,0
KM052275,195764992,0.722124,72.2124
AY148187,195764992,0.707736,70.7736
M37899,195764992,0.878873,87.8873
KF214742,195764992,0.882883,88.2883
GQ411199,195764992,0.881381,88.1381
62857328,KM052275,0.823009,82.3009
9633607,KM052275,0.702602,70.2602
6136264,KM052275,0.895575,89.5575
138873,KM052275,0.900885,90.0885
237642071,KM052275,0.760949,76.0949
71658847,KM052275,0.892035,89.2035
18999349,KM052275,0.872566,87.2566
338826805,KM052275,0.79646,79.646
550455635,KM052275,0.80202,80.202
422933778,KM052275,0.732852,73.2852
56698740,KM052275,0.780531,78.0531
33235706,KM052275,0.726415,72.6415
23334622,KM052275,0.80885,80.885
23334619,KM052275,0.80177,80.177
401715658,KM052275,0.824779,82.4779
389617268,KM052275,0.73578,73.578
378941792,KM052275,0.72045,72.045
817524604,KM052275,0.322124,32.2124
6136266,KM052275,0.73211,73.211
6136265,KM052275,0.72844,72.844
726965494,KM052275,0.877876,87.7876
726965490,KM052275,0.877876,87.7876
726965486,KM052275,0.877876,87.7876
726965482,KM052275,0.874336,87.4336
726965478,KM052275,0.876106,87.6106
753220758,KM052275,0.888496,88.8496
208429852,KM052275,0.884956,88.4956
34447098,KM052275,0.731618,73.1618
23334612,KM052275,0.79646,79.646
698029512,KM052275,0.80531,80.531
672432742,KM052275,0.876106,87.6106
672351302,KM052275,0.876106,87.6106
302317864,KM052275,0.888496,88.8496
283139266,KM052275,0.879646,87.9646
229342012,KM052275,0.886726,88.6726
212671461,KM052275,0.888496,88.8496
182636909,KM052275,0.886726,88.6726
166064279,KM052275,0.890265,89.0265
164520995,KM052275,0.890265,89.0265
92090662,KM052275,0.890265,89.0265
22252953,KM052275,0.892035,89.2035
601447521,KM052275,0.80885,80.885
557307522,KM052275,0.811594,81.1594
544446249,KM052275,0.890265,89.0265
514054828,KM052275,0.810619,81.0619
514054822,KM052275,0.810619,81.0619
514054816,KM052275,0.821239,82.1239
514054798,KM052275,0.810619,81.0619
514252782,KM052275,0.872566,87.2566
482679745,KM052275,0.876106,87.6106
416948801,KM052275,0.877876,87.7876
402914238,KM052275,0.877876,87.7876
322688187,KM052275,0.902655,90.2655
294441962,KM052275,0.876106,87.6106
41057570,KM052275,0.73945,73.945
400354852,KM052275,0.80885,80.885
359427494,KM052275,0.876106,87.6106
353078721,KM052275,0.892035,89.2035
38260414,KM052275,0.877876,87.7876
38260410,KM052275,0.876106,87.6106
38112399,KM052275,0.876106,87.6106
38112395,KM052275,0.877876,87.7876
156766565,KM052275,0.886726,88.6726
156766545,KM052275,0.888496,88.8496
156766537,KM052275,0.900885,90.0885
156766533,KM052275,0.886726,88.6726
156766529,KM052275,0.886726,88.6726
156766505,KM052275,0.886726,88.6726
149287217,KM052275,0.877876,87.7876
21063917,KM052275,0.897345,89.7345
21038821,KM052275,0.876106,87.6106
241897474,KM052275,0.888496,88.8496
32265024,KM052275,0.897345,89.7345
18025358,KM052275,0.79646,79.646
47531122,KM052275,0.893805,89.3805
204324151,KM052275,0.722124,72.2124
195764992,KM052275,0.722124,72.2124
KM052275,KM052275,0,0
AY148187,KM052275,0.743363,74.3363
M37899,KM052275,0.900885,90.0885
KF214742,KM052275,0.892035,89.2035
GQ411199,KM052275,0.877876,87.7876
62857328,AY148187,0.842014,84.2014
9633607,AY148187,0.747212,74.7212
6136264,AY148187,0.888252,88.8252
138873,AY148187,0.883954,88.3954
237642071,AY148187,0.788321,78.8321
71658847,AY148187,0.896373,89.6373
18999349,AY148187,0.885387,88.5387
338826805,AY148187,0.814649,81.4649
550455635,AY148187,0.838384,83.8384
422933778,AY148187,0.761733,76.1733
56698740,AY148187,0.848138,84.8138
33235706,AY148187,0.798113,79.8113
23334622,AY148187,0.852436,85.2436
23334619,AY148187,0.822183,82.2183
401715658,AY148187,0.835244,83.5244
389617268,AY148187,0.768807,76.8807
378941792,AY148187,0.782364,78.2364
817524604,AY148187,0.739206,73.9206
6136266,AY148187,0.757798,75.7798
6136265,AY148187,0.759633,75.9633
726965494,AY148187,0.888889,88.8889
726965490,AY148187,0.885886,88.5886
726965486,AY148187,0.89039,89.039
726965482,AY148187,0.887387,88.7387
726965478,AY148187,0.888889,88.8889
753220758,AY148187,0.893983,89.3983
208429852,AY148187,0.885387,88.5387
34447098,AY148187,0.768382,76.8382
23334612,AY148187,0.840974,84.0974
698029512,AY148187,0.84957,84.957
672432742,AY148187,0.887387,88.7387
672351302,AY148187,0.887387,88.7387
302317864,AY148187,0.892734,89.2734
283139266,AY148187,0.888889,88.8889
229342012,AY148187,0.882521,88.2521
212671461,AY148187,0.906412,90.6412
182636909,AY148187,0.896194,89.6194
166064279,AY148187,0.906574,90.6574
164520995,AY148187,0.891003,89.1003
92090662,AY148187,0.891003,89.1003
22252953,AY148187,0.89039,89.039
601447521,AY148187,0.848138,84.8138
557307522,AY148187,0.836957,83.6957
544446249,AY148187,0.885886,88.5886
514054828,AY148187,0.842014,84.2014
514054822,AY148187,0.838542,83.8542
514054816,AY148187,0.840278,84.0278
514054798,AY148187,0.840278,84.0278
514252782,AY148187,0.885387,88.5387
482679745,AY148187,0.887387,88.7387
416948801,AY148187,0.89039,89.039
402914238,AY148187,0.885886,88.5886
322688187,AY148187,0.879656,87.9656
294441962,AY148187,0.887387,88.7387
41057570,AY148187,0.759633,75.9633
400354852,AY148187,0.839542,83.9542
359427494,AY148187,0.902402,90.2402
353078721,AY148187,0.892734,89.2734
38260414,AY148187,0.887387,88.7387
38260410,AY148187,0.887387,88.7387
38112399,AY148187,0.887387,88.7387
38112395,AY148187,0.885886,88.5886
156766565,AY148187,0.885387,88.5387
156766545,AY148187,0.883954,88.3954
156766537,AY148187,0.883954,88.3954
156766533,AY148187,0.886819,88.6819
156766529,AY148187,0.886819,88.6819
156766505,AY148187,0.886819,88.6819
149287217,AY148187,0.885886,88.5886
21063917,AY148187,0.891117,89.1117
21038821,AY148187,0.887387,88.7387
241897474,AY148187,0.888252,88.8252
32265024,AY148187,0.891117,89.1117
18025358,AY148187,0.842407,84.2407
47531122,AY148187,0.889685,88.9685
204324151,AY148187,0.710602,71.0602
195764992,AY148187,0.707736,70.7736
KM052275,AY148187,0.743363,74.3363
AY148187,AY148187,0,0
M37899,AY148187,0.883954,88.3954
KF214742,AY148187,0.885886,88.5886
GQ411199,AY148187,0.887387,88.7387
62857328,M37899,0.899306,89.9306
9633607,M37899,0.888476,88.8476
6136264,M37899,0.231061,23.1061
138873,M37899,0,0
237642071,M37899,0.864964,86.4964
71658847,M37899,0.88601,88.601
18999349,M37899,0.828125,82.8125
338826805,M37899,0.889387,88.9387
550455635,M37899,0.888889,88.8889
422933778,M37899,0.880866,88.0866
56698740,M37899,0.900645,90.0645
33235706,M37899,0.875472,87.5472
23334622,M37899,0.893758,89.3758
23334619,M37899,0.882042,88.2042
401715658,M37899,0.894737,89.4737
389617268,M37899,0.884404,88.4404
378941792,M37899,0.894934,89.4934
817524604,M37899,0.889465,88.9465
6136266,M37899,0.873394,87.3394
6136265,M37899,0.889908,88.9908
726965494,M37899,0.818318,81.8318
726965490,M37899,0.818318,81.8318
726965486,M37899,0.807808,80.7808
726965482,M37899,0.818318,81.8318
726965478,M37899,0.818318,81.8318
753220758,M37899,0.175727,17.5727
208429852,M37899,0.064475,6.4475
34447098,M37899,0.880515,88.0515
23334612,M37899,0.897878,89.7878
698029512,M37899,0.888,88.8
672432742,M37899,0.81982,81.982
672351302,M37899,0.818318,81.8318
302317864,M37899,0.878893,87.8893
283139266,M37899,0.816817,81.6817
229342012,M37899,0.05303,5.303
212671461,M37899,0.889081,88.9081
182636909,M37899,0.878893,87.8893
166064279,M37899,0.877163,87.7163
164520995,M37899,0.880623,88.0623
92090662,M37899,0.887543,88.7543
22252953,M37899,0.813814,81.3814
601447521,M37899,0.902926,90.2926
557307522,M37899,0.887681,88.7681
544446249,M37899,0.81982,81.982
514054828,M37899,0.895833,89.5833
514054822,M37899,0.899306,89.9306
514054816,M37899,0.895833,89.5833
514054798,M37899,0.895833,89.5833
514252782,M37899,0.825521,82.5521
482679745,M37899,0.815315,81.5315
416948801,M37899,0.825826,82.5826
